text,label
"an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .",0
"it is an indelible epic american story about two families , one black and one white , facing change in both their inner and outer lives .",1
"personal velocity has a no-frills docu-dogma plainness , yet miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire . she boxes these women's souls right open for us .",1
"en sí mismo el rey león es un espectáculo digno de contemplarse en cine , dvd o en su soberbio montaje teatral ; pero el hacerlo en la pantalla imax es una experiencia colosal .",1
"with its paint fights , motorized scooter chases and dewy-eyed sentiment , it's a pretty listless collection of kid-movie clichés .",0
an impressive if flawed effort that indicates real talent .,1
"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right .",1
"i didn't laugh at the ongoing efforts of cube , and his skinny buddy mike epps , to make like laurel and hardy 'n the hood .",0
abderrahmane sissako's heremakono ( waiting for happiness ) is an elegiac portrait of a transit city on the west african coast struggling against foreign influences .,1
there are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory .,1
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula .",1
represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema .,1
"caso você sinta necessidade de sair da sala antes do término da projeção , não se preocupe : ninguém lhe enviará penas simbolizando covardia .",0
a thoroughly entertaining comedy that uses grant's own twist of acidity to prevent itself from succumbing to its own bathos .,1
offers a breath of the fresh air of true sophistication .,1
"were it not for a sentimental resolution that explains way more about cal than does the movie or the character any good , freundlich's world traveler might have been one of the more daring and surprising american movies of the year .",1
""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",1
"if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar-nominated documentary takes you there .",1
it's been made with an innocent yet fervid conviction that our hollywood has all but lost .,1
"a whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .",1
"the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .",1
"romanek's themes are every bit as distinctive as his visuals . beyond the cleverness , the weirdness and the pristine camerawork , one hour photo is a sobering meditation on why we take pictures .",1
"largely , this is a movie that also does it by the numbers .",0
a long-winded and stagy session of romantic contrivances that never really gels like the shrewd feminist fairy tale it could have been .,0
"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness .",0
a lot more dimensional and complex than its sunny disposition would lead you to believe .,1
a sentimental mess that never rings true .,0
weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,0
"normally , rohmer's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable .",0
"enormously likable , partly because it is aware of its own grasp of the absurd .",1
"this film is not a love letter for the slain rappers , it's a taunt -a call for justice for two crimes from which many of us have not yet recovered .",1
"by turns fanciful , grisly and engagingly quixotic .",1
"apesar de seus graves problemas , o filme consegue entreter .",1
"a teasing drama whose relentless good-deed/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting , less symmetrical , less obviously cross-shaped creation .",1
"this insufferable movie is meant to make you think about existential suffering . instead , it'll only put you to sleep .",0
"tsai has managed to create an underplayed melodrama about family dynamics and dysfunction that harks back to the spare , unchecked heartache of yasujiro ozu .",1
gosling provides an amazing performance that dwarfs everything else in the film .,1
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,1
this sci-fi techno-sex thriller starts out bizarre and just keeps getting weirder .,1
"laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl's dilemma .",1
"passionate , irrational , long-suffering but cruel as a tarantula , helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats .",1
zaidan's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight .,0
it's all surface psychodramatics .,0
"highly recommended viewing for its courage , ideas , technical proficiency and great acting .",1
jones . . . does offer a brutal form of charisma .,1
aspires for the piquant but only really achieves a sort of ridiculous sourness .,0
the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .,0
sam mendes has become valedictorian at the school for soft landings and easy ways out .,0
as giddy and whimsical and relevant today as it was 270 years ago .,1
"the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .",0
"nair just doesn't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy .",0
"written , flatly , by david kendall and directed , barely , by there's something about mary co-writer ed decter .",0
"fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees .",1
"tony gayton's script doesn't give us anything we haven't seen before , but director d . j . caruso's grimy visual veneer and kilmer's absorbing performance increase the gravitational pull considerably .",1
little is done to support the premise other than fling gags at it to see which ones shtick .,0
"definitely in the guilty pleasure b-movie category , reign of fire is so incredibly inane that it is laughingly enjoyable .",0
"there's no emotional pulse to solaris . with an emotional sterility to match its outer space setting , soderbergh's spectacular swing for the fence yields only a spectacular whiff .",0
[a] mess .,0
"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience .",1
"it's all about anakin . . . and the lustrous polished visuals rich in color and creativity and , of course , special effect .",1
very psychoanalytical -- provocatively so -- and also refreshingly literary .,1
the tenderness of the piece is still intact .,1
"the genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .",1
those of you who are not an eighth grade girl will most likely doze off during this one .,0
. . . fifty minutes of tedious adolescent melodramatics followed by thirty-five minutes of inflated nonsense .,0
despite the premise of a good story . . . it wastes all its star power on cliched or meaningless roles .,0
a manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse .,0
"even if it ultimately disappoints , the picture does have about a matinee admission's worth of funny to keep it afloat .",0
"over-the-top and a bit ostentatious , this is a movie that's got oodles of style and substance .",1
noyce has worked wonders with the material .,1
"it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting .",1
". . . a bland , pretentious mess .",0
a dashing and absorbing outing with one of france's most inventive directors .,1
the only time 8 crazy nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers .,0
"certainly not a good movie , but it wasn't horrible either .",0
"a surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .",0
"el peso de un líquido incoloro , el peso del líquido vital , del amor como elemento de vida , y de muerte . . .",1
"give shapiro , goldman , and bolado credit for good intentions , but there's nothing here that they couldn't have done in half an hour .",0
lightweight but appealing .,1
"it's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt .",0
maybe thomas wolfe was right : you can't go home again .,1
the film is hampered by its predictable plot and paper-thin supporting characters .,0
"any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors .",0
"it's funny , touching , dramatically forceful , and beautifully shot .",1
"if we don't demand a standard of quality for the art that we choose , we deserve the trash that we get .",0
"finally , the french-produced "" read my lips "" is a movie that understands characters must come first .",1
a slight but sweet film .,1
"hilarious , acidic brit comedy .",1
the lousy lead performances . . . keep the movie from ever reaching the comic heights it obviously desired .,0
"children of the century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .",0
like being trapped at a perpetual frat party . . . how can something so gross be so boring ?,0
it all adds up to good fun .,1
what a stiflingly unfunny and unoriginal mess this is !,0
family togetherness takes a back seat to inter-family rivalry and workplace ambition&#133 ; whole subplots have no explanation or even plot relevance .,0
an annoying orgy of excess and exploitation that has no point and goes nowhere .,0
"lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree .",1
jones has delivered a solidly entertaining and moving family drama .,1
will no doubt delight plympton's legion of fans ; others may find 80 minutes of these shenanigans exhausting .,0
"at its most basic , this cartoon adventure is that wind-in-the-hair exhilarating .",1
"kitschy , flashy , overlong soap opera .",0
"more vaudeville show than well-constructed narrative , but on those terms it's inoffensive and actually rather sweet .",1
a fast-moving and remarkable film that appears destined to become a landmark in japanese animation .,1
"the french director has turned out nearly 21/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing .",0
the film's needlessly opaque intro takes its doe-eyed crudup out of pre-9/11 new york and onto a cross-country road trip of the homeric kind .,0
"it's sweet , funny , charming , and completely delightful .",1
ong's promising debut is a warm and well-told tale of one recent chinese immigrant's experiences in new york city .,1
this harrowing journey into combat hell vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked .,1
""" sorority boys "" was funnier , and that movie was pretty bad .",0
calculated swill .,0
"even if it is generally amusing from time to time , i spy has all the same problems the majority of action comedies have .",0
"bad . very bad . stultifyingly , dumbfoundingly , mind-numbingly bad .",0
a charming and funny story of clashing cultures and a clashing mother/daughter relationship .,1
there is nothing funny in this every-joke-has- been-told-a- thousand-times- before movie .,0
"this one is certainly well-meaning , but it's also simple-minded and contrived .",0
the talk-heavy film plays like one of robert altman's lesser works .,0
this is the type of movie best enjoyed by frat boys and college kids while sucking on the bong and downing one alcoholic beverage after another .,0
"there's an energy to y tu mamá también . much of it comes from the brave , uninhibited performances by its lead actors .",1
a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem .,1
roman polanski's autobiographical gesture at redemption is better than 'shindler's list' - it is more than merely a holocaust movie .,1
"i was amused and entertained by the unfolding of bielinsky's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise .",1
"as is often the case with ambitious , eager first-time filmmakers , mr . murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold .",0
howard conjures the past via surrealist flourishes so overwrought you'd swear he just stepped out of a buñuel retrospective .,0
enriched by a strong and unforced supporting cast .,1
"the documentary is much too conventional -- lots of boring talking heads , etc . -- to do the subject matter justice .",0
holm . . . embodies the character with an effortlessly regal charisma .,1
heaven is a haunting dramatization of a couple's moral ascension .,1
"stars matthew perry and elizabeth hurley illicit more than a chuckle , and more jokes land than crash , but ultimately serving sara doesn't distinguish itself from the herd .",0
"an action/thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat .",1
"painful , horrifying and oppressively tragic , this film should not be missed .",1
like a south-of-the-border melrose place .,1
"muccino , who directed from his own screenplay , is a canny crowd pleaser , and the last kiss . . . provides more than enough sentimental catharsis for a satisfying evening at the multiplex .",1
on the right track to something that's creepy and effective . . . it's just going to take more than a man in a bullwinkle costume to get there .,0
offers enough playful fun to entertain the preschool set while embracing a wholesome attitude .,1
"too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .",0
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .",0
"death to smoochy is often very funny , but what's even more remarkable is the integrity of devito's misanthropic vision .",1
"it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness .",1
what you expect is just what you get . . . assuming the bar of expectations hasn't been raised above sixth-grade height .,0
"the impulses that produced this project . . . are commendable , but the results are uneven .",0
a movie that feels like the pilot episode of a new teen-targeted action tv series .,0
"it's really yet another anemic and formulaic lethal weapon-derived buddy-cop movie , trying to pass off its lack of imagination as hip knowingness .",0
"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia .",1
the film is strictly routine .,0
"the animation is competent , and some of the gags are quite funny , but jonah . . . never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .",0
"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land .",1
"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve .",1
the pool drowned me in boredom .,0
the whole thing plays like a tired tyco ad .,0
"what bloody sunday lacks in clarity , it makes up for with a great , fiery passion .",1
"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .",1
"it almost plays like solaris , but with guns and jokes .",0
"some elements of it really blow the big one , but other parts are decent .",0
"the wwii drama is well plotted , visually striking and filled with enjoyably complex characters who are never what they first appear .",1
putting the primitive murderer inside a high-tech space station unleashes a pandora's box of special effects that run the gamut from cheesy to cheesier to cheesiest .,0
"writer-director's mehta's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .",1
"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",0
"the film's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments .",0
pleasant but not more than recycled jock piffle .,0
"a subtle , poignant picture of goodness that is flawed , compromised and sad .",1
"like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you can't fake .",1
"the bland outweighs the nifty , and cletis tout never becomes the clever crime comedy it thinks it is .",0
"maybe it's just because this past year has seen the release of some of the worst film comedies in decades . . . but honestly , analyze that really isn't all that bad .",1
"the new guy does have a heart . now , if it only had a brain .",1
. . . the last time i saw a theater full of people constantly checking their watches was during my sats .,0
"a waterlogged version of 'fatal attraction' for the teeny-bopper set . . . a sad , soggy potboiler that wastes the talents of its attractive young leads .",0
earnest falls short of its ideal predecessor largely due to parker's ill-advised meddling with the timeless source material .,0
pretty good little movie .,1
"it's a piece of handiwork that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety .",1
there's plenty of style in guillermo del toro's sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply can't sustain more than 90 minutes .,0
i was sent a copyof this film to review on dvd . for free . i still want my money back .,0
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of 'eh . '",0
"may be more genial than ingenious , but it gets the job done .",1
competently directed but terminally cute drama .,0
what doesn't this film have that an impressionable kid couldn't stand to hear ?,1
"the french are rather good at this kind of thing , unlike the americans , who have a passion for musketeers , only to spoof them .",1
"it has the courage to wonder about big questions with sincerity and devotion . it risks seeming slow and pretentious , because it thinks the gamble is worth the promise .",1
"a slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time .",1
"about as enjoyable , i would imagine , as searching for a quarter in a giant pile of elephant feces . . . positively dreadful .",0
"lástima por schwarzenegger , pero es hora de que deje la estafeta a las nuevas generaciones .",0
"a long-winded , predictable scenario .",0
"neither as scary-funny as tremors nor demented-funny as starship troopers , the movie isn't tough to take as long as you've paid a matinee price .",0
it's a very tasteful rock and roll movie . you could put it on a coffee table anywhere .,0
there's not a comedic moment in this romantic comedy .,0
"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is .",1
the script feels as if it started to explore the obvious voyeuristic potential of 'hypertime' but then backed off when the producers saw the grosses for spy kids .,0
a wordy wisp of a comedy .,0
"hardly an objective documentary , but it's great cinematic polemic . . . love moore or loathe him , you've got to admire . . . the intensity with which he's willing to express his convictions .",1
strangely comes off as a kingdom more mild than wild .,0
a low-key labor of love that strikes a very resonant chord .,1
a savvy exploration of paranoia and insecurity in america's culture of fear .,1
. . . pays tribute to heroes the way julia roberts hands out awards--with phony humility barely camouflaging grotesque narcissism .,0
plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel .,1
". . . a plotline that's as lumpy as two-day old porridge . . . the filmmakers' paws , sad to say , were all over this "" un-bear-able "" project !",0
"i have no problem with "" difficult "" movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out . but first , you have to give the audience a reason to <b>want</b> to put for that effort , and "" i",0
"the underworld urban angst is derivative of martin scorsese's taxi driver and goodfellas , but this film speaks for itself .",1
"as dumb and cheesy as they may be , the cartoons look almost shakespearean -- both in depth and breadth -- after watching this digital-effects-heavy , supposed family-friendly comedy .",0
to blandly go where we went 8 movies ago . . .,0
troubling and powerful .,1
"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions .",1
those outside show business will enjoy a close look at people they don't really want to know .,1
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,1
often silly – and gross – but it's rarely as moronic as some campus gross-out films .,0
the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .,1
"an unencouraging threefold expansion on the former mtv series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc .",0
a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn .,1
"hey , at least the title of this film lets you know exactly where it's heading .",0
"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming .",1
"…the story is far-flung , illogical , and plain stupid .",0
"the otherwise good-naturedness of mr . deeds , with its embrace of sheer goofiness and cameos of less- than-likely new york celebrities . . . certainly raises the film above anything sandler's been attached to before .",1
interesting both as a historical study and as a tragic love story .,1
"a mix of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in .",1
"the movie is well crafted , and well executed . if you're paying attention , the "" big twists "" are pretty easy to guess - but that doesn't make the movie any less entertaining .",1
"some of it is clever , but it is never melodic/",0
"nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release .",0
everything that's worthwhile about collision course can already be seen on television .,0
"an enthralling , entertaining feature .",1
a collage of clichés and a dim echo of allusions to other films .,0
the second chapter of the harry potter series is even more magical than the first and simply the best family film of the year .,1
fans of so-bad-they're-good cinema may find some fun in this jumbled mess .,0
often shocking but ultimately worthwhile exploration of motherhood and desperate mothers .,1
"there is no insight into the anguish of heidi's life -- only a depiction of pain , today's version of greek tragedy , the talk-show guest decrying her fate .",0
"it has a way of seeping into your consciousness , with lingering questions about what the film is really getting at .",1
"a showcase for both the scenic splendor of the mountains and for legendary actor michel serrault , the film is less successful on other levels .",0
the ending is a cop-out . what happens to john q ? i don't have an i am sam clue .,0
"a coming-of-age tale from new zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .",1
"like a fish that's lived too long , austin powers in goldmember has some unnecessary parts and is kinda wrong in places .",0
"a film that presents an interesting , even sexy premise then ruins itself with too many contrivances and goofy situations .",0
"contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin .",0
"it's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it's about as exciting as a sunburn .",0
"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny .",0
a late-night cable sexploitation romp masquerading as a thriller about the ruthless social order that governs college cliques .,0
"a grating , emaciated flick .",0
"if a big musical number like 'praise the lord , he's the god of second chances' doesn't put you off , this will be an enjoyable choice for younger kids .",1
"terminally bland , painfully slow and needlessly confusing . . . the movie , shot on digital videotape rather than film , is frequently indecipherable .",0
another boorish movie from the i-heard-a-joke- at-a-frat-party school of screenwriting .,0
"circuit queens won't learn a thing , they'll be too busy cursing the film's strategically placed white sheets .",0
"isn't as sharp as the original . . . despite some visual virtues , 'blade ii' just doesn't cut it .",0
"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not .",1
the most ingenious film comedy since being john malkovich .,1
"the only upside to all of this unpleasantness is , given its labor day weekend upload , feardotcom should log a minimal number of hits .",0
"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps .",1
"like its title character , this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end .",1
"between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season .",1
get out your pooper-scoopers .,0
"safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull's-eye .",0
"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .",1
quick : who wants to see a comedy about shoddy airport security ?,0
"if "" lilo & stitch "" isn't the most edgy piece of disney animation to hit the silver screen , then this first film to use a watercolor background since "" dumbo "" certainly ranks as the most original in years .",1
it's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .,1
"there's no denying the elaborateness of the artist's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity .",0
an enjoyable above average summer diversion .,1
"director juan jose campanella could have turned this into an argentine retread of "" iris "" or "" american beauty , "" but instead pulls a little from each film and creates something more beautiful than either of those films .",1
"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .",1
"after making several adaptations of other writers' work , armenian-canadian director atom egoyan broached an original treatment of a deeply personal subject .",1
"it's sweet , harmless , dumb , occasionally funny and about as compelling as a fishing show .",0
"never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .",0
"despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .",1
"just about the best straight-up , old-school horror film of the last 15 years .",1
"[chaiken's] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters .",1
"perhaps a better celebration of these unfairly dismissed heroes would be a film that isn't this painfully forced , false and fabricated .",0
"'anyone with a passion for cinema , and indeed sex , should see it as soon as possible . '",1
"clever and unflinching in its comic barbs , slap her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up .",1
"seemingly disgusted with the lazy material and the finished product's unshapely look , director fisher stevens inexplicably dips key moments from the film in waking life water colors .",0
a bit too eager to please .,0
"full of flatulence jokes and mild sexual references , kung pow ! is the kind of movie that's critic-proof , simply because it aims so low .",0
"young everlyn sampi , as the courageous molly craig , simply radiates star-power potential in this remarkable and memorable film .",1
"i had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was earnest .",1
"there's enough science to make it count as educational , and enough beauty to make it unforgettable .",1
"a hypnotic portrait of this sad , compulsive life .",1
"we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat .",0
i suspect that there are more interesting ways of dealing with the subject .,0
plays less like a coming-of-age romance than an infomercial .,0
"it remains to be seen whether statham can move beyond the crime-land action genre , but then again , who says he has to ?",1
"a special kind of movie , this melancholic film noir reminded me a lot of memento . . .",1
"unless you come in to the film with a skateboard under your arm , you're going to feel like you weren't invited to the party .",0
"in this film , aussie david caesar channels the not-quite-dead career of guy ritchie .",0
"the action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if kaos hadn't blown them all up .",0
the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1
"a smart , sweet and playful romantic comedy .",1
"a particularly joyless , and exceedingly dull , period coming-of-age tale .",0
even murphy's expert comic timing and famed charisma can't rescue this effort .,0
"even if you don't think [kissinger's] any more guilty of criminal activity than most contemporary statesmen , he'd sure make a courtroom trial great fun to watch .",1
gussied up with so many distracting special effects and visual party tricks that it's not clear whether we're supposed to shriek or laugh .,0
"with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in .",1
don't even bother to rent this on video .,0
[sen's] soap opera-ish approach undermines his good intentions .,0
this gorgeous epic is guaranteed to lift the spirits of the whole family .,1
"obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential .",0
it's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman .,0
"celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat .",1
"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness .",1
the dangerous lives of altar boys' take on adolescence feels painfully true .,1
tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .,1
"despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing .",0
"with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .",1
the whole film has this sneaky feel to it – as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product .,0
as it stands it's an opera movie for the buffs .,0
weighty and ponderous but every bit as filling as the treat of the title .,1
"the screenplay never lets us forget that bourne was once an amoral assassin just like the ones who are pursuing him . . . there is never really a true "" us "" versus "" them "" .",1
"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .",0
"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",1
provides a very moving and revelatory footnote to the holocaust .,1
"not a bad choice here , assuming that . . . the air-conditioning in the theater is working properly .",1
starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .,0
"thanks to scott's charismatic roger and eisenberg's sweet nephew , roger dodger is one of the most compelling variations on in the company of men .",1
"unfortunately , kapur modernizes a . e . w . mason's story to suit the sensibilities of a young american , a decision that plucks "" the four feathers "" bare .",0
"a blessed gift to film geeks and historians . if the '70's were your idea of a good time at the movies , this will make you very happy .",1
the densest distillation of roberts' movies ever made .,0
it's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on oprah .,0
the project's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting .,0
"what is captured during the conceptual process doesn't add up to a sufficient explanation of what the final dance work , the selection , became in its final form .",0
"the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood .",0
"though it's equally solipsistic in tone , the movie has enough vitality to justify the notion of creating a screen adaptation of evans' saga of hollywood excess .",1
"in some ways , lagaan is quintessential bollywood . except it's much , much better .",1
"this is a gorgeous film - vivid with color , music and life . delight your senses and crash this wedding !",1
a biopic about crane's life in the classic tradition but evolves into what has become of us all in the era of video .,1
"daily struggles and simple pleasures usurp the preaching message so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails .",1
it is interesting and fun to see goodall and her chimpanzees on the bigger-than-life screen .,1
"a woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect .",0
an entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots .,0
a dopey movie clothed in excess layers of hipness .,0
"a gorgeously strange movie , heaven is deeply concerned with morality , but it refuses to spell things out for viewers .",1
it's fascinating to see how bettany and mcdowell play off each other .,1
equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .,0
"while certain cues , like the happy music , suggest that this movie is supposed to warm our hearts , jeong-hyang lee's film is just as likely to blacken that organ with cold vengefulness .",0
"an example of quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship .",1
"the very definition of what critics have come to term an "" ambitious failure . """,0
"here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha .",0
"this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie .",0
"fans of critics' darling band wilco will marvel at the sometimes murky , always brooding look of i am trying to break your heart .",1
abysmally pathetic,0
"philosophically , intellectually and logistically a mess .",0
"not so much funny as aggressively sitcom-cute , it's full of throwaway one-liners , not-quite jokes , and a determined tv amiability that allen personifies .",0
"frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .",1
"if the movie succeeds in instilling a wary sense of 'there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world .",0
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .",1
i can't quite recommend it -- it's too patched together -- but i almost can ; it's the kind of movie that makes you want to like it .,0
a carefully structured scream of consciousness that is tortured and unsettling--but unquestionably alive .,1
basically a static series of semi-improvised ( and semi-coherent ) raps between the stars .,0
"just as moving , uplifting and funny as ever .",1
"it is risky , intelligent , romantic and rapturous from start to finish .",1
an intelligent fiction about learning through cultural clash .,1
a thriller made from a completist's checklist rather than with a cultist's passion .,1
